ParentSmiles,Status Influx,Status Efflux,Status PAMPA,Status BBB,Status CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,Testrain Influx,Testrain PAMPA,Testin CNS,Testain BBB,Testrain Efflux,Efflux Prediction Properties,Efflux Probability Properties,PAMPA Prediction Properties,PAMPA Probability Properties,BBB Prediction Properties,BBB Probability Properties,CNS Prediction Properties,CNS Probability Properties,Influx Prediction Properties,Influx Probability Properties,Efflux Prediction Fingerprints,Efflux Probability Fingerprints,PAMPA Prediction Fingerprints,PAMPA Probability Fingerprints,BBB Prediction Fingerprints,BBB Probability Fingerprints,CNS Prediction Fingerprints,CNS Probability Fingerprints,Influx Prediction Fingerprints,Influx Probability Fingerprints 
COc1cc2c(cc1Cl)c(=O)c(-c1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)c(C)[nH]2,NaN,NaN,0.0,NaN,NaN,5.3,60.45,-6.8,6.03,4,1,460.08015471199997,4,NaN,Train,NaN,NaN,NaN,0,0.043800801038742065,0,0.06177994981408119,1,0.9889532327651978,0,0.008368984796106815,0,0.009468291886150837,1,0.7543763518333435,0,0.06482089310884476,1,0.9555777311325073,0,0.003923932556062937,0,0.0010162077378481627
O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,NaN,NaN,1.0,NaN,NaN,4.88,49.77,-4.1,4.36,4,1,443.24604391599996,10,NaN,Train,NaN,NaN,NaN,1,0.7000122666358948,1,0.9988877177238464,1,0.9399081468582153,0,0.30586007237434387,0,0.0030149423982948065,1,0.9520655870437622,1,0.966742992401123,0,0.07209698855876923,0,0.0014816842740401626,0,0.01380013395100832
COc1cccc(CNCCCNc2ccnc3cc(Cc4ccc5OCOc5c4)ccc23)c1O,NaN,NaN,1.0,NaN,NaN,3.96,84.87,-2.43,2.3,7,3,471.21580640799993,10,NaN,Train,NaN,NaN,NaN,1,0.9146290421485901,1,0.9995331764221191,1,0.9481211304664612,0,0.0018164218636229634,0,0.026611702516674995,1,0.8949260115623474,1,0.9999090433120728,1,0.879152238368988,0,0.0009487803326919675,0,0.0013500968925654888
Nc1ncnc2c1c(-c1ccc(F)cc1)nn2CC(Cl)c1ccccc1,NaN,NaN,1.0,NaN,NaN,3.55,69.62,-5.57,3.52,5,1,367.10000138,4,NaN,Test,NaN,NaN,NaN,0,0.09271527081727982,1,0.9731395840644836,1,0.992774248123169,0,0.006728515960276127,0,0.0001424583315383643,0,0.2616858184337616,1,0.9802234172821045,1,0.9926106333732605,0,0.28082308173179626,0,0.0036677748430520296
CCOC(=O)C1=C(c2ccc3OCOc3c2)Nc2cccc(OC)c2C1NC,NaN,NaN,1.0,NaN,NaN,2.92,78.05,-3.63,2.96,7,2,382.15287180400003,5,NaN,Train,NaN,NaN,NaN,1,0.6079146265983582,1,0.9970851540565491,1,0.9979103207588196,0,0.19457457959651947,0,0.002741327742114663,1,0.7258051037788391,1,0.9981231093406677,1,0.947274386882782,0,0.011420147493481636,0,0.006338020320981741
O=C(Cc1ccc(F)cc1B(O)O)N1CCC(Oc2ccc(C(F)(F)F)cn2)CC1,NaN,NaN,1.0,NaN,NaN,3.24,82.89,-2.95,3.38,5,2,426.13740036800004,5,NaN,Train,NaN,NaN,NaN,1,0.949169933795929,1,0.998695433139801,1,0.8217459917068481,1,0.5872982740402222,0,0.010801015421748161,1,0.9615360498428345,1,0.9889364838600159,0,0.36377406120300293,0,0.007158236112445593,0,0.05710742250084877
CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CC2C)c(Cl)c1Cl,NaN,NaN,1.0,NaN,NaN,4.69,62.6,-4.86,4.62,4,0,405.09322002,10,NaN,Train,NaN,NaN,NaN,0,0.2315576672554016,1,0.9999576807022095,1,0.9862387776374817,0,0.05972118675708771,0,0.008043746463954449,1,0.7534662485122681,1,0.9975656270980835,1,0.8909545540809631,0,0.2155209183692932,0,0.00039344842662103474
Cc1c(/C=C/c2ccc(O)cc2)c(=O)c2ccccc2[nH]1,NaN,NaN,1.0,NaN,NaN,3.56,49.33,-4.29,3.83,2,2,277.11027872000005,2,NaN,Train,NaN,NaN,NaN,1,0.722886323928833,1,0.9127727746963501,1,0.8581303954124451,0,0.10737546533346176,0,0.004547635558992624,1,0.5027619004249573,1,0.9912934899330139,1,0.868828535079956,0,0.01337339449673891,0,0.009766069240868092
COc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cc([N+](=O)[O-])c(N2CCC(C(=O)O)CC2)cc1Cl,NaN,NaN,1.0,NaN,NaN,4.31,165.82,-4.02,2.57,8,2,566.1026831359999,7,NaN,Test,NaN,NaN,NaN,1,0.6263174414634705,1,0.9677082300186157,0,0.18745122849941254,0,0.004533447325229645,0,0.050675660371780396,1,0.6278500556945801,0,0.2753202021121979,0,0.1763203740119934,0,0.013667547143995762,1,0.5303300619125366
CC1=C(C(=O)NC2CC2)N(C)S(=O)(=O)c2ccccc12,NaN,NaN,1.0,NaN,NaN,1.35,74.86,-4.13,1.82,3,1,292.088163372,2,NaN,Train,NaN,NaN,NaN,0,0.29998084902763367,1,0.994225800037384,1,0.996599018573761,0,0.24259351193904877,0,0.00044159311801195145,1,0.9367362260818481,1,0.9850165843963623,1,0.9039531350135803,1,0.6906015872955322,0,0.011170106939971447
C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(P(=O)(O)O)cc3)cc2)c(F)c1)C(=O)N=C(N)N,NaN,NaN,0.0,NaN,NaN,0.37,212.59,-2.23,-2.59,5,5,566.0836630819997,8,NaN,Test,NaN,NaN,NaN,1,0.9208386540412903,0,0.0018662126967683434,0,0.015810873359441757,0,0.0024907556362450123,0,0.05792071297764778,1,0.8631473779678345,0,0.011554233729839325,0,0.21262669563293457,0,0.00026990624610334635,0,0.2803621292114258
COc1cc2c(cc1OC)c(=O)cc(C(=O)NCCCCCCCCCCNc1c3CCCCc3nc3cc(Cl)ccc13)o2,NaN,NaN,1.0,NaN,NaN,6.04,98.78,-8.54,6.06,7,2,619.2812991240003,15,NaN,Train,NaN,NaN,NaN,1,0.627373456954956,1,0.9934021830558777,1,0.6761625409126282,0,0.00041393557330593467,0,0.16285476088523865,1,0.7638257741928101,1,0.9991992115974426,1,0.9216545820236206,0,0.01311531476676464,0,0.07028251886367798
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(CN4CCCCC4)cc3)c2c1,NaN,NaN,1.0,NaN,NaN,5.78,37.39,-4.04,3.49,4,1,431.176440132,5,NaN,Train,NaN,NaN,NaN,1,0.6344181299209595,1,0.9945623278617859,1,0.9774914979934692,1,0.7552138566970825,0,0.002206222154200077,0,0.48339980840682983,1,0.9982923865318298,1,0.7809916138648987,0,0.019215162843465805,0,0.026410110294818878
Cc1cc(NC(=O)Nc2ccc(F)cc2)c2ccccc2n1,NaN,NaN,1.0,NaN,NaN,3.12,54.02,-4.84,3.41,2,2,295.112090288,2,NaN,Train,NaN,NaN,NaN,0,0.11352497339248657,1,0.9857977032661438,1,0.9499720931053162,0,0.014184963889420033,0,0.0030608680099248886,0,0.37189915776252747,1,0.9620765447616577,1,0.9844453930854797,0,0.15243273973464966,0,0.01817285642027855
CONC(=O)CCc1ccccc1,NaN,NaN,1.0,NaN,NaN,1.18,38.33,-2.26,1.46,2,1,179.094628656,4,NaN,Test,NaN,NaN,NaN,0,0.030140429735183716,1,0.9920897483825684,1,0.9724011421203613,0,0.15008802711963654,0,0.0011746499221771955,0,0.19907335937023163,1,0.9882425665855408,1,0.9846423268318176,0,0.25448307394981384,0,0.0037253631744533777
COc1cc2c(cc1Cl)c(=O)c(-c1ccc(-c3ccc(C(F)(F)F)cc3F)nc1)c(C)[nH]2,NaN,NaN,1.0,NaN,NaN,5.47,51.22,-7.38,6.49,3,1,462.07581828000014,3,NaN,Train,NaN,NaN,NaN,0,0.1592555195093155,1,0.9416834115982056,1,0.9798356294631958,0,0.021910851821303368,0,0.022793365642428398,1,0.6270701885223389,1,0.9638572931289673,1,0.9762174487113953,0,0.17411169409751892,0,0.0024304839316755533
CS(=O)(=O)NC(=O)c1ccc(C(F)(F)F)cc1,NaN,NaN,0.0,NaN,NaN,1.58,71.62,-0.15,-0.46,3,1,267.017698776,2,NaN,Train,NaN,NaN,NaN,0,0.29091328382492065,0,0.03080001100897789,1,0.9878608584403992,0,0.4436044991016388,0,0.0017285412177443504,1,0.6095456480979919,0,0.1478506177663803,1,0.8283136487007141,0,0.4488303065299988,0,0.02023428864777088
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1,NaN,NaN,1.0,NaN,NaN,3.21,58.64,-2.89,1.64,4,1,390.1943426919999,6,NaN,Train,NaN,NaN,NaN,1,0.8201413750648499,1,0.9983338713645935,1,0.9760497808456421,0,0.023069901391863823,0,0.0015302110696211457,1,0.7709274888038635,1,0.9936680197715759,1,0.9929942488670349,0,0.053873348981142044,0,0.005007143132388592
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCNC2CCOC2=O)c1,NaN,NaN,1.0,NaN,NaN,2.5,98.78,-2.75,2.36,7,2,503.08263257199997,11,NaN,Train,NaN,NaN,NaN,1,0.9585000872612,1,0.9952691197395325,1,0.8886352777481079,0,0.0005259729805402458,0,0.00381146720610559,0,0.45262789726257324,1,0.9841065406799316,1,0.9919655323028564,0,0.009303057566285133,0,0.04902731999754906
CCCCCCOc1ccc(C(=O)CCn2ccnc2)cc1,NaN,NaN,1.0,NaN,NaN,4.37,44.12,-3.88,4.22,4,0,300.183778008,10,NaN,Test,NaN,NaN,NaN,0,0.05118376016616821,1,0.9996210336685181,1,0.9051856398582458,0,0.009847531095147133,0,0.008370572701096535,0,0.3989323675632477,1,0.9473981261253357,1,0.5994330048561096,0,0.11438799649477005,0,0.0004565321432892233
COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,NaN,NaN,1.0,NaN,NaN,3.15,67.87,-3.46,1.54,5,1,420.204907376,7,NaN,Test,NaN,NaN,NaN,1,0.9375029802322388,1,0.9977782368659973,1,0.9909430146217346,0,0.015187322162091732,0,5.860031888005324e-05,1,0.95008784532547,1,0.998397171497345,1,0.9868069291114807,0,0.477988600730896,0,0.0011154907988384366
C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NCCOCCOCCOCCn3cc(CO)nn3)cc2)c(F)c1)C(=O)N=C(N)N,NaN,NaN,0.0,NaN,NaN,1.47,223.88,-6.01,1.38,11,4,667.2235885199998,19,NaN,Train,NaN,NaN,NaN,1,0.9820407629013062,0,0.06560349464416504,0,0.038498543202877045,0,0.0004961929516866803,0,0.005838972050696611,1,0.8337672352790833,0,0.004964298568665981,0,0.30015555024147034,0,0.0019780583679676056,0,0.05422817915678024
ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,NaN,NaN,1.0,NaN,NaN,5.25,93.4,-5.19,5.17,8,1,508.181208228,10,NaN,Train,NaN,NaN,NaN,1,0.8475818037986755,1,0.9983194470405579,1,0.8608993291854858,0,0.0005925752338953316,0,0.001615542802028358,1,0.7654500007629395,1,0.9797882437705994,1,0.9971492886543274,0,0.2294784039258957,0,0.0035728050861507654
Cc1cc(NC(=O)Nc2ccccc2F)c2ccccc2n1,NaN,NaN,1.0,NaN,NaN,3.22,54.02,-5.24,3.39,2,2,295.112090288,2,NaN,Test,NaN,NaN,NaN,0,0.17505966126918793,1,0.979387104511261,1,0.9007682800292969,0,0.00687794154509902,0,0.0030608680099248886,0,0.13809731602668762,1,0.9553162455558777,1,0.982415497303009,0,0.049064937978982925,0,0.01049463078379631
O=C(O)CCCc1cn(CC(=O)O)c2c(/C=C/c3ccc(OCCCCc4cccc(Cl)c4)cc3)cccc12,NaN,NaN,0.0,NaN,NaN,5.67,88.76,-3.23,2.45,4,2,545.1969008039998,14,NaN,Test,NaN,NaN,NaN,1,0.972957968711853,0,0.021290864795446396,0,0.125350221991539,0,8.064361463766545e-05,0,0.09604109823703766,1,0.9490175247192383,0,0.002013235352933407,0,0.218388631939888,0,0.0006182851502671838,0,0.006981237791478634
Cc1cccc2c1c(=O)c1c(CCC(C)(C)C1)[nH]2,NaN,NaN,1.0,NaN,NaN,4.39,29.1,-4.59,4.85,1,1,241.146664228,0,NaN,Train,NaN,NaN,NaN,1,0.9067902565002441,1,0.999743640422821,1,0.814399003982544,0,0.0030028624460101128,0,0.06469371169805527,1,0.8414475917816162,1,0.9986593723297119,1,0.9734556674957275,0,0.49216651916503906,0,0.04033646732568741
CCCCCCOc1cc(Cl)c(C(=O)CCN2CC2C)cc1Cl,NaN,NaN,1.0,NaN,NaN,5.35,29.31,-5.14,5.5,3,0,357.12623439999993,10,NaN,Test,NaN,NaN,NaN,1,0.5905427932739258,1,0.9795690178871155,1,0.9672240018844604,0,0.025438731536269188,0,0.006459580734372139,0,0.46750521659851074,1,0.985808253288269,1,0.9953534603118896,0,0.043963972479104996,0,0.003631429048255086
C[S+]([O-])Cc1ccc(C(F)(F)F)cc1,NaN,NaN,1.0,NaN,NaN,2.67,36.28,-2.97,2.04,1,0,222.032620568,2,NaN,Train,NaN,NaN,NaN,0,0.00973750650882721,1,0.9996814727783203,1,0.9982073307037354,0,0.06852550059556961,0,0.030344638973474503,1,0.58331298828125,1,0.9958368539810181,1,0.9971482157707214,0,0.3199264407157898,0,0.004172232933342457
O=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3ccc(Cl)cc3c(O)c12,NaN,NaN,1.0,NaN,NaN,5.91,50.19,-5.18,4.34,3,1,390.993361664,1,NaN,Train,NaN,NaN,NaN,1,0.6232883334159851,1,0.9996997117996216,1,0.9166616201400757,0,0.03040928766131401,0,0.016786443069577217,0,0.46110689640045166,1,0.9888655543327332,1,0.8988950252532959,0,0.012321892194449902,0,0.010144474916160107
CCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,NaN,NaN,1.0,NaN,NaN,5.35,29.54,-3.27,4.17,3,0,317.23547923200005,10,NaN,Train,NaN,NaN,NaN,0,0.1551499366760254,1,0.9991492033004761,1,0.8499314188957214,0,0.146071657538414,0,0.02557336539030075,1,0.5972990393638611,1,0.9829431772232056,1,0.8162065744400024,0,0.4060088098049164,0,0.0038313043769448996
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1Cl,NaN,NaN,1.0,NaN,NaN,2.91,83.34,-1.96,-0.18,6,3,424.17783710000015,7,NaN,Train,NaN,NaN,NaN,1,0.9180288314819336,1,0.9954420328140259,0,0.17759454250335693,0,0.011420298367738724,0,0.16568124294281006,1,0.9815278053283691,1,0.9991494417190552,1,0.9499545693397522,0,0.019438784569501877,0,0.01009510736912489
Cc1cc(C)cc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,NaN,NaN,1.0,NaN,NaN,4.42,50.09,-3.21,3.43,4,2,399.231062548,9,NaN,Train,NaN,NaN,NaN,0,0.46447551250457764,1,0.9998596906661987,1,0.993637204170227,0,0.028945475816726685,0,0.054274603724479675,1,0.9694899916648865,1,0.9996581077575684,1,0.9504671096801758,0,0.0009690532460808754,0,0.003711838275194168
C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(OC)ccc2O)cc1,NaN,NaN,1.0,NaN,NaN,3.9,44.73,-3.92,3.29,4,2,338.19942807199993,8,NaN,Train,NaN,NaN,NaN,0,0.31185245513916016,1,0.9995488524436951,1,0.889072597026825,0,0.07297700643539429,0,0.005237174220383167,1,0.806891143321991,1,0.9995076656341553,1,0.7748843431472778,0,0.2311411052942276,0,0.10624916851520538
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(Oc4ccccc4)cc32)cc1,NaN,NaN,0.0,NaN,NaN,7.27,96.38,-5.89,5.44,7,1,610.2103866799997,11,NaN,Train,NaN,NaN,NaN,1,0.6260374784469604,0,0.09778222441673279,1,0.6421182751655579,0,0.0011570723727345467,0,0.06676947325468063,1,0.6007599234580994,0,0.015373907051980495,0,0.078218974173069,0,0.006106940563768148,0,0.002201549708843231
Cc1cccc2c1[nH]c1c(CCC(C)(C)C1)c2=O,NaN,NaN,1.0,NaN,NaN,4.39,29.1,-4.59,4.85,1,1,241.146664228,0,NaN,Test,NaN,NaN,NaN,1,0.9067902565002441,1,0.999743640422821,1,0.814399003982544,0,0.0030028624460101128,0,0.06469371169805527,1,0.8162359595298767,1,0.9911152124404907,1,0.9325051307678223,1,0.5043870210647583,0,0.007423220667988062
c1ccc(CCc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,NaN,NaN,1.0,NaN,NaN,4.41,50.09,-2.79,2.87,4,2,385.215412484,10,NaN,Train,NaN,NaN,NaN,0,0.3134812116622925,1,0.9995874762535095,1,0.9859602451324463,0,0.12090524286031723,0,0.01338988821953535,1,0.819778323173523,1,0.9995591044425964,1,0.9910424947738647,0,0.0006667299312539399,0,0.0009484039037488401
Cc1c(C2CCCCC2)c(=O)c2ccccc2[nH]1,NaN,NaN,1.0,NaN,NaN,4.11,29.1,-3.86,4.68,1,1,241.146664228,1,NaN,Test,NaN,NaN,NaN,1,0.5954616069793701,1,0.9988271594047546,1,0.9520450830459595,0,0.014873511157929897,0,0.3074148893356323,1,0.8214267492294312,1,0.994788408279419,1,0.9918822646141052,0,0.10047321021556854,0,0.11948609352111816
COc1c(Cc2ccccc2)c(C)nc2ccc(Cl)cc12,NaN,NaN,1.0,NaN,NaN,4.54,22.12,-5.22,4.98,2,0,297.092041812,3,NaN,Test,NaN,NaN,NaN,1,0.7164294719696045,1,0.9997335076332092,1,0.9991039633750916,0,0.026507744565606117,0,0.010257156565785408,0,0.24684646725654602,1,0.9997785687446594,1,0.9947088956832886,0,0.053542669862508774,0,0.0007954668253660202
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,NaN,NaN,1.0,NaN,NaN,4.67,89.42,-5.92,4.58,5,3,426.05627799600006,5,NaN,Train,NaN,NaN,NaN,1,0.933070182800293,1,0.9972527623176575,1,0.7953527569770813,0,0.02895251102745533,0,0.014518465846776962,1,0.868069589138031,1,0.989449679851532,1,0.7275001406669617,0,0.006048336625099182,0,0.0051934365183115005
Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c2n(CCCC(=O)O)c(C)c3CC(=O)O)cc1,NaN,NaN,1.0,NaN,NaN,7.25,88.76,-2.5,3.36,4,2,571.212550868,12,NaN,Train,NaN,NaN,NaN,0,0.3106257915496826,1,0.9582335352897644,0,0.08790919929742813,0,0.0017829634016379714,0,0.13156162202358246,1,0.9636054039001465,1,0.8955365419387817,0,0.026850292459130287,0,0.0005426306161098182,0,0.009441560134291649
CCCCCCc1ccc(NC(=O)C=C(C)C)cc1,NaN,NaN,1.0,NaN,NaN,4.88,29.1,-5.1,5.13,1,1,259.19361442,7,NaN,Train,NaN,NaN,NaN,0,0.19514058530330658,1,0.9975044131278992,1,0.9912064671516418,0,0.0012555227149277925,0,0.0011698667658492923,0,0.16127030551433563,1,0.970684826374054,1,0.7840508818626404,0,0.01673515886068344,0,0.012025834992527962
COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4C)CC3)c2c1,NaN,NaN,1.0,NaN,NaN,4.05,57.36,-4.52,3.2,3,2,405.241627232,7,NaN,Train,NaN,NaN,NaN,1,0.8328677415847778,1,0.9996254444122314,1,0.9977113008499146,0,0.0645989254117012,0,0.014405721798539162,1,0.6820085644721985,1,0.9997751116752625,1,0.978436291217804,0,0.4003539979457855,0,0.0011129932245239615
Cc1cc(NC(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)c2ccccc2n1,NaN,NaN,1.0,NaN,NaN,4.1,99.84,-6.66,4.88,4,2,390.09397493600005,3,NaN,Train,NaN,NaN,NaN,0,0.3046148121356964,1,0.9840760827064514,1,0.9695903658866882,0,0.00393295381218195,0,0.004617661237716675,1,0.5345824956893921,1,0.9452159404754639,1,0.8721043467521667,0,0.0035367633681744337,0,0.003426083829253912
O=C(CCc1ccc2nc(-c3ccccc3)c3c(OCCC3)c2c1)NCCCCCCCCNc1c2CCCCc2nc2cc(Cl)ccc12,NaN,NaN,1.0,NaN,NaN,9.18,76.14,-10.5,9.25,5,2,674.3387544240001,14,NaN,Train,NaN,NaN,NaN,1,0.5460929870605469,1,0.993693470954895,1,0.9801878929138184,0,0.0007830603281036019,0,0.0920548364520073,1,0.9602115750312805,1,0.9997827410697937,0,0.04196969419717789,0,0.0008507695165462792,0,0.025857510045170784
Oc1n[nH]c2cc(Cl)ccc12,NaN,NaN,1.0,NaN,NaN,1.93,48.91,-2.0,2.0,2,2,168.00904046,0,NaN,Train,NaN,NaN,NaN,1,0.8301332592964172,1,0.9984338879585266,1,0.993614912033081,0,0.3219088912010193,0,0.04983043670654297,0,0.12658004462718964,1,0.9639090299606323,1,0.970384955406189,0,0.3846766948699951,0,0.15123766660690308
CC1(C)CCc2c(C1)c(=O)c1ccccc1[nH]2,NaN,NaN,1.0,NaN,NaN,3.91,29.1,-4.49,4.49,1,1,227.13101416400002,0,NaN,Test,NaN,NaN,NaN,1,0.9254156947135925,1,0.9996065497398376,1,0.9774249792098999,0,0.005941153969615698,0,0.08145124465227127,0,0.4215313196182251,1,0.996005117893219,1,0.9971304535865784,0,0.43474292755126953,0,0.10876060277223587
N#Cc1cnc(N2CCC(Nc3c(C(N)=O)cnc4c3cc[nH]4)CC2)cn1,NaN,NaN,0.0,NaN,NaN,0.76,136.61,-2.42,1.42,7,3,362.160357196,4,NaN,Train,NaN,NaN,NaN,0,0.3937528431415558,0,0.05193295329809189,0,0.05320915952324867,0,0.011301028542220592,1,0.7427027225494385,1,0.9949964284896851,0,0.035824406892061234,1,0.9781925082206726,0,0.0019456881564110518,0,0.1895592361688614
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCCNC(CCO)C(=O)O)c1,NaN,NaN,0.0,NaN,NaN,1.98,130.01,-2.76,0.17,7,4,521.0931972559999,14,NaN,Train,NaN,NaN,NaN,1,0.9328151345252991,0,0.008406651206314564,0,0.015949299558997154,0,0.010203486308455467,0,0.028323763981461525,1,0.7496129870414734,0,0.006146586034446955,1,0.7913498282432556,0,0.0157224852591753,0,0.033927902579307556
Cc1cc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)c2ccccc2n1,NaN,NaN,1.0,NaN,NaN,4.06,79.32,-5.91,4.56,3,2,377.080967728,3,NaN,Train,NaN,NaN,NaN,0,0.14651934802532196,1,0.9691054821014404,1,0.9795975089073181,0,0.01633370667695999,0,0.002199246548116207,0,0.21729564666748047,1,0.9592472910881042,1,0.9494532942771912,0,0.059342604130506516,0,0.002985779894515872
CCCCCCSc1cc(Cl)c(C(=O)CCN2CCOCC2)cc1Cl,NaN,NaN,1.0,NaN,NaN,6.05,54.84,-5.3,6.06,4,0,403.113955464,10,NaN,Train,NaN,NaN,NaN,0,0.2523285746574402,1,0.9603412747383118,1,0.9165512323379517,0,0.03390016406774521,0,0.026927504688501358,1,0.5713616609573364,1,0.9884717464447021,1,0.968062698841095,0,0.0925893634557724,0,0.008542181923985481
Cc1cccc2c1c(=O)c1c(CC(C)(C)CC1)[nH]2,NaN,NaN,1.0,NaN,NaN,4.39,29.1,-4.59,4.85,1,1,241.146664228,0,NaN,Train,NaN,NaN,NaN,1,0.9067902565002441,1,0.999743640422821,1,0.814399003982544,0,0.0030028624460101128,0,0.06469371169805527,1,0.732840359210968,1,0.9902510643005371,1,0.9620633125305176,0,0.3708187937736511,0,0.019446952268481255
Cc1cc(NC(=O)Nc2ccc(Cl)cc2Cl)c2ccccc2n1,NaN,NaN,1.0,NaN,NaN,4.82,54.02,-6.29,5.11,2,2,345.04356739599996,2,NaN,Train,NaN,NaN,NaN,0,0.05700574070215225,1,0.9872555732727051,1,0.6313633322715759,0,0.005823969375342131,0,0.01319106575101614,0,0.45818156003952026,1,0.9773568511009216,1,0.9540921449661255,0,0.04081998020410538,0,0.0014267857186496258
CSCCCNc1nn2c(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)cnc2cc1,NaN,NaN,1.0,NaN,NaN,1.95,108.64,-2.93,0.33,7,3,460.185686892,9,NaN,Test,NaN,NaN,NaN,1,0.9307576417922974,1,0.8631280064582825,1,0.7639518976211548,0,0.0014268875820562243,0,0.05560858175158501,1,0.9361911416053772,1,0.9970090985298157,1,0.9352574348449707,0,0.007686287630349398,0,0.058058589696884155
CCCCCCOc1cc(Cl)c(C(=O)CCN2CCNC(=O)C2)c(Cl)c1,NaN,NaN,1.0,NaN,NaN,4.98,58.64,-5.04,4.52,4,1,400.13204805199996,10,NaN,Train,NaN,NaN,NaN,1,0.5060905814170837,1,0.9998315572738647,1,0.9940847754478455,0,0.010585729964077473,0,0.002089765388518572,1,0.5865454077720642,1,0.8443810939788818,1,0.8708380460739136,0,0.0017762588104233146,0,0.004747222643345594
FC(F)(F)c1cccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)c1,NaN,NaN,1.0,NaN,NaN,4.69,50.09,-3.85,3.17,4,2,439.18714704800004,9,NaN,Train,NaN,NaN,NaN,1,0.9299942851066589,1,0.9996447563171387,1,0.9624813199043274,0,0.13655468821525574,0,0.012676015496253967,1,0.9694855809211731,1,0.9995512366294861,1,0.9845150709152222,0,0.0006534175481647253,0,0.0023737079463899136
CCCCCCOc1cccc(C(=O)CCN(C)C)c1,NaN,NaN,1.0,NaN,NaN,3.63,29.54,-2.37,2.67,3,0,277.204179104,10,NaN,Test,NaN,NaN,NaN,0,0.03509688749909401,1,0.9999321699142456,1,0.5563474297523499,1,0.9090951085090637,0,0.010454672388732433,0,0.20627033710479736,1,0.9985224604606628,1,0.9902727007865906,0,0.16845273971557617,0,0.006960462778806686
O=C1C(Cc2ccccc2)N(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C(=O)C(Cc2ccccc2)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,NaN,NaN,1.0,NaN,NaN,3.48,217.3,-6.72,4.87,10,0,664.0933849679999,10,NaN,Test,NaN,NaN,NaN,0,0.10877932608127594,0,0.48535478115081787,1,0.8702297806739807,0,0.01251083705574274,0,0.08243603259325027,1,0.8120384216308594,1,0.997365415096283,1,0.8952380418777466,0,0.005397443193942308,0,0.005685950163751841
c1ccc(-c2ccc3c(NCCCNCc4ccc5OCOc5c4)ccnc3c2)cc1,NaN,NaN,1.0,NaN,NaN,4.21,55.41,-3.25,2.37,5,2,411.19467704,8,NaN,Train,NaN,NaN,NaN,1,0.6053242683410645,1,0.999671220779419,1,0.9981092214584351,0,0.061601605266332626,0,0.045195240527391434,1,0.9438061118125916,1,0.9993458390235901,1,0.9403356313705444,0,0.002512159990146756,0,0.005577211268246174
CCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,NaN,NaN,1.0,NaN,NaN,3.53,87.74,-3.05,2.04,5,2,479.278406664,12,NaN,Train,NaN,NaN,NaN,1,0.9799512624740601,1,0.9981550574302673,1,0.9130204319953918,0,0.00013902242062613368,0,0.012384279631078243,1,0.9667432308197021,1,0.9949204325675964,1,0.78761225938797,0,0.012800649739801884,0,0.004388319794088602
